bad_ar,gender,education,marital_status,age_decile,outstanding_balance,pay_this_month,no_activity_this_month,last_payment_portion,num_recent_payments,credit_limit
0,female,2-university,married,30,0.00745,0,0,0.6476683937823834,5,2.3
0,female,2-university,married,40,0.0,0,1,1.0,6,2.3
0,female,2-university,married,30,0.10404,0,0,0.11369665731827484,5,0.2
0,female,2-university,married,30,1.51494,0,0,0.044870644342452755,6,2.2
0,female,4-graduate school,married,40,0.00626,0,1,1.0,2,1.8
0,female,2-university,married,30,0.05221,0,0,0.256710775047259,6,2.6
0,female,2-university,married,30,0.0,0,0,1.0,5,3.6
1,female,2-university,married,30,1.6797,1,0,0.0488997555012225,5,2.1
0,female,4-graduate school,single,30,0.0,0,1,1.00466472303207,4,2.0
0,female,4-graduate school,single,30,0.0,0,1,1.005416819684172,6,3.5
0,female,4-graduate school,married,30,0.0,1,0,1.0,1,3.6
0,female,2-university,single,20,0.26654,0,0,0.11800396602243467,4,0.6
0,female,4-graduate school,single,40,0.0,0,0,1.0,6,1.9
0,female,4-graduate school,single,30,0.21931,0,0,0.11045865029583167,5,1.8
1,female,4-graduate school,married,30,0.0,0,1,1.0676943699731904,6,2.3
1,female,4-graduate school,married,40,0.0,0,1,0.0,0,2.7
0,female,1-high school,married,40,1.66729,0,0,0.055738605161998904,6,2.2
0,female,4-graduate school,married,30,0.7878,0,0,1.0,1,0.8
0,female,4-graduate school,single,20,0.75376,0,0,0.057488111015825995,6,0.9
0,female,4-graduate school,married,30,0.0,0,1,1.0024316781342397,6,5.0
1,female,2-university,married,30,0.0,0,0,1.0,5,2.1
0,female,4-graduate school,single,20,0.8549,0,0,0.04661574032097198,5,1.1
0,female,4-graduate school,single,30,0.04778,0,0,0.8826125330979699,5,1.5
0,female,4-graduate school,single,30,0.0,0,0,1.0,5,0.9
0,female,2-university,married,30,0.79031,0,0,0.057650178715554015,4,1.9
0,female,2-university,single,40,1.42122,0,0,0.10111121222232333,3,1.8
0,female,2-university,married,30,0.41271,0,0,0.19242677743802766,6,2.4
0,female,2-university,single,20,0.04571,0,0,1.0,2,2.0
0,female,1-high school,married,40,0.0,1,0,1.0,4,2.0
0,female,2-university,single,30,0.0,0,1,1.0,2,1.6
0,female,4-graduate school,single,20,0.07029,1,0,0.5021377672209026,4,2.4
0,female,2-university,married,20,0.73358,0,0,0.0387431715160203,6,0.8
1,female,2-university,married,30,0.0,1,0,0.0,0,1.8
0,female,2-university,single,20,0.0,1,0,0.0,0,0.8
0,female,2-university,single,20,0.68205,0,0,0.037096751180675444,6,0.7
0,female,2-university,married,30,0.23902,0,0,0.41873241323864396,6,1.6
0,female,4-graduate school,single,30,1.43646,0,0,0.03770568450899658,6,2.0
0,female,4-graduate school,single,30,0.0,0,1,1.0,6,0.2
0,female,2-university,married,30,1.04787,0,0,0.2831614275901737,6,3.0
0,female,4-graduate school,married,40,1.02945,0,0,0.04598385118186645,4,1.5
0,female,4-graduate school,single,40,0.0583,1,0,1.0,5,0.3
1,female,2-university,single,30,0.0,0,0,1.0,5,3.6
0,female,4-graduate school,married,30,0.9368,0,0,0.044754153194336045,6,2.8
0,female,1-high school,single,20,0.30335,1,0,0.0670555890833501,4,0.3
0,female,4-graduate school,single,20,0.46443,0,0,0.04575796075584326,6,0.5
0,female,3-trade school,married,20,0.00657,0,0,1.0,6,1.6
0,female,4-graduate school,single,20,0.34781,0,0,0.05134063394521915,5,0.8
0,female,4-graduate school,single,20,0.87929,0,0,0.05237192445873616,5,1.0
0,female,2-university,married,40,0.52562,0,0,0.03634485176097264,6,0.6
0,female,4-graduate school,single,20,1.91086,0,0,0.037046344888757486,6,4.2
0,female,2-university,single,20,0.0,0,1,1.0,2,1.4
1,female,4-graduate school,single,30,0.0422,2,0,0.35587188612099646,5,2.7
1,female,4-graduate school,married,30,0.0,1,0,1.0,1,1.6
0,female,4-graduate school,single,30,0.0091,0,0,1.0,4,2.3
0,female,4-graduate school,divorced,40,0.41495,0,0,0.03937284679744076,6,1.0
0,female,4-graduate school,single,30,0.0,0,1,1.0,6,2.6
0,female,4-graduate school,single,30,1.87571,0,0,0.03549168975069252,5,2.0
0,female,2-university,married,40,2.5772,0,0,0.040809156635417246,6,3.8
0,female,2-university,married,30,0.41573,0,0,1.0,2,1.3
0,female,2-university,single,30,0.67967,1,0,0.08588217145581781,4,0.7
0,female,2-university,married,30,0.09523,0,0,1.0,6,2.7
1,female,2-university,married,40,0.25922,0,0,0.07932101213611485,6,0.3
0,female,4-graduate school,married,30,0.11824,0,0,1.0,5,2.9
0,female,2-university,single,40,0.42319,0,0,0.0807787067329052,6,0.5
1,female,2-university,married,40,0.29223,1,0,0.06402322317213219,6,0.3
0,female,1-high school,married,30,0.0,0,0,1.0,6,2.1
0,female,1-high school,single,40,2.15272,0,0,0.035915045855403706,6,2.2
0,female,2-university,married,30,0.58105,0,0,0.054474708171206226,6,3.4
0,female,4-graduate school,married,40,0.00138,0,1,1.007600184246891,6,5.0
0,female,2-university,married,30,0.20494,1,0,0.07127583749109052,4,0.3
1,female,2-university,married,30,0.10486,2,0,0.18008747105737072,4,1.8
0,female,2-university,single,20,0.5131,0,0,0.047248673402631385,6,0.6
0,female,4-graduate school,single,30,0.35374,0,0,1.006045751633987,6,1.0
1,female,2-university,married,30,0.05552,0,0,0.30251188051595385,5,2.7
0,female,2-university,married,40,0.088,0,1,1.0,5,2.0
0,female,2-university,married,30,2.26416,0,0,0.03436752512863859,6,2.4
0,female,2-university,married,40,1.03035,0,0,0.03631213914811721,6,1.1
0,female,4-graduate school,single,30,1.61111,0,0,0.03668608553893364,6,3.6
0,female,1-high school,single,30,0.53001,0,0,0.033868441660140955,6,0.5
0,female,2-university,married,30,0.48996,0,0,0.032250996015936256,6,0.6
0,female,2-university,married,30,0.04486,0,0,0.1883289124668435,5,0.5
0,female,4-graduate school,single,20,0.01501,0,0,1.0,4,1.2
0,female,2-university,married,40,1.16689,0,0,0.03581063511668725,6,1.4
0,female,2-university,married,40,0.93515,1,0,0.0403926162297532,5,1.0
1,female,1-high school,married,40,5.06515,2,0,0.02897037084645543,5,2.8
0,female,4-graduate school,married,20,1.68793,0,0,0.04623368817689009,6,1.8
0,female,4-graduate school,single,20,0.0,1,0,0.0,0,1.8
0,female,2-university,married,30,0.8879,2,0,0.10663332843065157,5,1.5
1,female,4-graduate school,single,40,1.16704,2,0,0.09701050709389333,6,1.8
0,female,4-graduate school,single,30,0.12246,0,0,1.0,3,1.8
0,female,2-university,married,40,0.23735,0,0,0.07407133069145587,6,0.3
0,female,2-university,married,40,0.59001,0,0,0.08274446853227861,6,3.8
0,female,1-high school,single,30,0.0,0,0,1.0,6,1.3
0,female,4-graduate school,single,20,0.0,0,0,1.0,4,1.7
1,female,4-graduate school,married,40,0.00021,0,0,1.0098792535675083,4,2.2
0,female,4-graduate school,married,40,0.0,1,0,1.0,4,1.5
0,female,5-phd,single,30,0.0,1,0,1.0,1,1.8
1,female,4-graduate school,single,40,0.0,0,1,0.0,0,1.8
0,female,4-graduate school,single,20,0.0,1,0,0.0,0,3.6
0,female,4-graduate school,married,30,0.91436,0,0,1.0018981141317658,4,1.5
0,female,5-phd,married,30,0.01585,0,0,1.0046082949308757,5,1.7
0,female,4-graduate school,single,40,0.08512,0,0,0.13588187335809404,6,0.5
0,female,4-graduate school,single,30,0.8254,0,0,0.055684248039914466,5,3.0
0,female,4-graduate school,single,40,0.00799,0,1,0.0,0,4.5
0,female,2-university,married,20,1.40748,0,0,0.04410836304218657,5,2.1
0,female,2-university,married,30,0.15304,2,0,1.0,1,0.8
0,female,2-university,married,30,0.0,0,1,0.0,0,2.4
0,female,2-university,single,30,0.65514,0,0,0.03634354829330697,6,1.1
0,female,1-high school,married,40,0.0,0,0,1.003022867100537,6,4.0
1,female,2-university,married,40,0.0,1,0,1.0,4,0.9
0,female,4-graduate school,single,20,1.90226,0,0,0.04399370195424655,5,2.1
0,female,4-graduate school,single,30,0.65343,0,0,0.0566692640079337,6,2.6
0,female,4-graduate school,single,20,0.80968,0,0,0.14471149955490814,6,1.7
0,female,2-university,single,30,0.0,1,0,1.0,4,2.1
0,female,4-graduate school,married,30,0.0,1,0,0.0,0,2.0
0,female,4-graduate school,married,40,0.0,0,0,0.9984823068935218,6,5.6
0,female,4-graduate school,single,30,0.0,0,0,1.0,6,5.4
0,female,2-university,married,20,0.005,0,0,0.0,0,1.0
1,female,2-university,married,20,0.73758,0,0,0.049709201173137145,2,0.8
1,female,2-university,married,30,0.23785,2,0,0.1471515661130965,4,0.3
1,female,2-university,married,20,0.74186,0,0,0.048239330169954915,6,0.8
1,female,4-graduate school,single,20,0.1993,2,0,0.08089644665061188,4,0.5
0,female,4-graduate school,single,20,0.18629,0,0,0.43911264117471416,6,1.2
0,female,2-university,married,30,0.19615,0,0,0.18181818181818182,1,2.4
0,female,2-university,married,30,0.0,0,1,1.005012252171976,6,2.6
0,female,2-university,single,30,0.68884,0,0,0.03457752008214048,5,2.8
1,female,2-university,married,30,0.30155,0,0,0.059154096421177166,6,0.3
0,female,1-high school,single,30,0.0025,1,0,1.002996254681648,5,1.5
1,female,2-university,married,30,0.06026,0,0,0.42149039001910754,6,3.5
0,female,2-university,single,30,0.00088,0,0,1.0,3,1.0
0,female,4-graduate school,married,40,0.57059,0,0,1.0,4,3.2
1,female,2-university,married,40,4.15735,3,0,0.039482746026942704,4,3.8
0,female,2-university,single,40,0.09268,1,0,0.022509848058525603,3,0.4
0,female,1-high school,married,40,0.04676,0,0,0.15724408261721695,6,1.0
0,female,4-graduate school,single,30,0.78488,0,0,0.03934065069436248,6,2.7
1,female,1-high school,married,40,0.25175,2,0,0.05254967246932793,6,0.3
0,female,2-university,single,40,0.04285,0,0,1.0,2,0.5
0,female,4-graduate school,single,30,0.36478,0,0,0.19845699684949517,6,1.8
0,female,4-graduate school,single,30,0.03023,0,1,1.001557026080187,3,1.5
0,female,4-graduate school,married,30,0.11039,0,0,0.24514610707981957,6,3.6
0,female,4-graduate school,married,30,0.0591,0,0,1.0,2,1.7
0,female,2-university,single,30,0.81858,0,0,0.05586030455038041,6,1.4
0,female,2-university,married,40,0.23588,0,0,0.06802721088435375,6,0.9
0,female,1-high school,single,40,0.0,0,0,1.0,6,0.2
0,female,1-high school,married,20,1.25528,2,0,0.0515289371788643,5,1.6
0,female,2-university,single,30,0.25102,0,0,0.05281780988537098,6,0.3
1,female,2-university,married,30,0.0,1,0,1.0,4,3.0
1,female,2-university,single,20,0.77828,2,0,0.044392218305261785,6,0.8
1,female,4-graduate school,single,30,0.04279,0,0,0.4026734926052332,5,3.6
0,female,4-graduate school,single,40,0.0,0,0,1.0008947687981338,3,4.6
0,female,1-high school,single,40,0.1983,2,0,1.0,1,0.3
1,female,2-university,married,30,0.0,0,0,1.0,6,0.8
0,female,5-phd,single,20,0.88476,0,0,0.03823185606830656,6,1.4
0,female,2-university,married,40,0.00145,2,0,1.0,4,2.8
0,female,2-university,married,20,0.29258,0,0,0.09389318197360323,4,3.0
1,female,2-university,married,20,0.12186,2,0,0.17374411732516143,4,0.3
0,female,4-graduate school,married,30,1.77996,0,0,0.15921809893420447,6,5.0
0,female,2-university,married,40,2.47606,0,0,0.0416553636555445,5,1.8
0,female,1-high school,married,30,0.075,0,0,0.6276281930584322,5,1.6
0,female,4-graduate school,married,40,0.0,0,1,1.0,1,2.0
0,female,2-university,married,30,1.06334,0,0,0.03770461651646129,6,1.3
0,female,1-high school,single,30,0.0238,0,0,1.0,2,2.3
1,female,4-graduate school,single,30,0.0,0,0,1.0011515430677107,6,2.3
1,female,1-high school,married,40,0.0,0,0,1.0,6,0.6
0,female,2-university,married,40,0.04166,0,0,1.0,3,0.8
0,female,2-university,married,40,0.04274,0,1,1.0167082938592713,4,2.4
0,female,2-university,single,30,0.0,0,0,1.0,6,2.4
0,female,1-high school,married,30,0.0,0,1,1.0,1,2.2
1,female,2-university,married,40,0.09853,0,0,0.1937477922995408,6,0.5
0,female,1-high school,married,40,0.48562,0,0,0.039288099634620675,6,0.5
0,female,2-university,married,30,0.0,0,0,1.0,6,0.5
1,female,2-university,married,30,0.0038,0,1,1.0,6,0.9
0,female,2-university,single,40,0.76958,0,0,0.035358103001845956,5,0.8
0,female,1-high school,married,40,0.89955,0,0,0.03569032041603758,6,1.9
0,female,4-graduate school,married,30,1.50039,0,0,0.046778486259404006,6,2.1
0,female,2-university,married,40,1.31323,0,0,0.04198573320960281,6,3.7
1,female,2-university,married,40,0.53916,1,0,0.07820774666979956,4,0.8
0,female,2-university,married,30,0.26853,0,0,0.0686224052153028,6,2.2
0,female,2-university,married,40,0.0,0,0,1.0,5,2.3
0,female,2-university,married,30,0.0,0,0,1.0014148819859798,6,2.0
0,female,4-graduate school,single,30,0.03374,0,0,1.0,6,4.0
0,female,2-university,single,40,0.21532,0,0,0.07268141021880682,6,0.8
0,female,2-university,married,30,0.13557,0,0,0.16331863465621427,6,3.6
1,female,4-graduate school,single,30,2.95017,0,0,0.04309813981210423,6,3.1
0,female,4-graduate school,single,20,0.77299,0,0,0.036601881336700705,6,1.5
0,female,2-university,single,30,0.87222,0,0,0.03887382301935544,6,0.8
1,female,2-university,married,30,0.12908,2,0,0.09759271307742355,5,0.4
0,female,4-graduate school,single,30,0.00419,0,0,0.6263701847792045,6,3.2
0,female,2-university,single,30,1.46123,0,0,0.04634227077126779,6,1.7
0,female,2-university,single,30,0.13347,0,0,0.3341464229625422,6,0.8
0,female,4-graduate school,married,30,0.0,2,0,1.0,5,4.2
0,female,2-university,married,40,1.63544,0,0,0.03578237537071035,6,1.7
0,female,4-graduate school,married,40,0.01163,0,0,1.0,3,2.3
0,female,4-graduate school,married,30,0.19286,0,0,0.08651096282173498,2,2.0
1,female,2-university,married,40,2.7018,2,0,0.04389026741959787,5,4.3
0,female,2-university,married,30,0.13641,0,0,0.21385799828913601,4,1.0
0,female,4-graduate school,single,30,0.0,1,0,1.0,4,2.1
0,female,4-graduate school,married,40,0.0,0,1,1.0,4,0.5
0,female,4-graduate school,single,30,0.55207,0,0,0.043908062037166413,6,2.9
0,female,4-graduate school,single,30,0.0,0,1,1.0,3,2.0
0,female,4-graduate school,single,30,0.0711,0,1,1.0,5,1.7
0,female,2-university,single,30,0.0973,0,0,0.0,0,0.3
1,female,2-university,married,40,0.025,0,1,0.0,0,3.6
0,female,4-graduate school,single,30,0.0,1,0,0.0,0,1.1
0,female,4-graduate school,married,30,1.42476,0,0,0.05921680993314231,6,1.8
0,female,2-university,single,30,0.89515,0,0,0.04473528157218506,6,2.2
0,female,2-university,single,30,0.87445,0,0,0.04506360405829943,6,1.9
0,female,3-trade school,single,20,0.15184,0,0,0.1548764529289508,6,1.5
0,female,2-university,married,30,0.38862,0,0,0.30027400002502286,6,3.5
0,female,2-university,married,40,1.15386,0,0,0.04843514130952477,6,2.4
0,female,2-university,single,30,0.0,0,1,1.0,6,2.3
0,female,4-graduate school,married,20,0.03947,0,1,1.0047846889952152,5,5.0
0,female,2-university,married,30,0.19596,0,0,1.0,4,1.6
0,female,4-graduate school,single,30,0.36622,0,0,0.5999280661791152,6,2.9
0,male,2-university,single,30,0.0,0,0,0.5459771299062532,6,0.5
1,female,4-graduate school,single,30,1.53905,2,0,0.10298710225642857,3,2.7
0,female,2-university,single,30,0.04279,0,1,1.0,6,2.6
0,female,1-high school,married,30,0.03551,0,1,1.0,6,1.8
0,female,2-university,single,30,0.0,0,1,1.0,2,1.8
0,female,5-phd,married,30,0.41257,0,0,0.05077641711905063,4,0.5
1,female,2-university,married,30,0.45983,2,0,0.040977757843876784,6,0.5
1,female,4-graduate school,married,30,0.17695,0,0,0.6505334374186833,5,0.8
0,female,2-university,married,30,2.04954,0,0,0.03704938683264792,6,2.5
0,female,2-university,married,40,0.77578,0,0,0.04564820450395618,1,0.8
0,female,2-university,married,30,0.0,0,0,1.0,5,1.6
0,female,2-university,single,40,0.22855,0,0,0.1624062104134862,6,0.3
0,female,2-university,married,40,0.00163,0,0,1.0,6,1.0
0,female,2-university,married,40,0.0,1,0,1.0,2,1.0
0,female,2-university,married,40,0.0198,0,0,1.0,5,1.3
0,female,2-university,married,30,0.77901,0,0,0.04361476043276662,6,0.8
0,female,4-graduate school,married,40,0.89595,0,0,0.03682504945078069,6,1.7
0,female,4-graduate school,married,40,0.02679,0,1,1.0,5,2.8
1,female,1-high school,married,40,0.0,2,0,1.0000632047327704,6,5.0
0,female,2-university,single,40,0.0,0,0,1.0007743287253184,6,3.0
0,female,2-university,married,40,0.01995,0,0,1.0,5,3.1
0,female,4-graduate school,single,20,0.08318,0,0,1.0,4,1.2
1,female,1-high school,married,40,0.45297,2,0,0.059421237150157465,2,0.5
0,female,3-trade school,single,20,2.38323,0,0,0.14520919614416933,6,3.4
0,female,4-graduate school,single,30,0.0,2,0,0.7528039028315646,6,0.9
1,female,4-graduate school,single,30,0.17992,1,0,0.08056286588968259,5,0.6
0,female,4-graduate school,single,20,3.64979,0,0,0.07229220509298585,5,3.8
0,female,4-graduate school,single,20,0.0,0,1,1.000909297567629,6,2.0
0,female,4-graduate school,single,20,0.0,0,0,0.5275199831474481,6,4.6
0,female,2-university,married,30,0.1094,0,0,1.0,5,3.0
0,female,4-graduate school,single,30,0.01331,0,1,1.0055636896046851,6,3.6
0,female,2-university,married,30,0.22657,0,0,0.1076155970872045,6,1.2
0,female,2-university,married,30,0.0,1,0,1.0,4,5.0
1,female,4-graduate school,married,30,1.92851,0,0,0.03673557210405613,6,2.1
1,female,2-university,married,30,1.04366,2,0,0.08814959312433174,5,1.8
0,female,2-university,married,30,0.4255,0,0,0.09722519299200809,6,2.0
0,female,2-university,married,30,0.12,0,0,0.0,0,2.4
0,female,2-university,married,30,0.0,0,1,2.0,2,0.5
0,female,4-graduate school,single,30,0.71925,0,0,0.6609462475758352,6,2.4
1,female,1-high school,married,30,0.02364,0,0,1.0,1,1.6
0,female,4-graduate school,single,30,0.09529,0,0,0.2965159377316531,6,1.5
0,female,4-graduate school,single,30,0.0564,0,0,1.0,3,1.0
0,female,2-university,single,30,0.49609,1,0,0.0004951005673027334,6,0.5
0,female,4-graduate school,single,30,0.21689,0,0,0.3310162197947699,6,1.8
1,female,2-university,married,30,0.2325,1,0,0.05916733725805769,4,0.5
1,female,1-high school,divorced,40,0.14527,0,0,0.1732704251119349,4,0.2
0,female,2-university,single,30,0.02753,0,0,2.0,3,1.2
0,female,4-graduate school,single,40,0.0,0,0,1.008987941517376,6,3.2
0,female,2-university,married,30,2.08886,0,0,0.057996310329971386,6,3.7
0,female,2-university,single,30,0.21557,0,0,0.16082341588935348,6,2.1
0,female,1-high school,single,40,1.90639,0,0,0.03910456560843696,5,2.2
0,female,2-university,single,40,1.15576,0,0,0.03576216322260005,6,2.2
0,female,1-high school,single,30,4.04522,2,0,0.07864456099131469,6,2.1
0,female,2-university,married,30,0.04413,0,0,0.1660964230171073,6,2.0
0,female,2-university,married,40,0.0819,0,0,0.14731437598736177,6,1.8
0,female,2-university,married,40,0.61049,1,0,0.05047212466614793,5,0.6
0,female,2-university,married,30,0.15797,0,0,0.11020632737276478,6,4.3
0,female,2-university,married,30,0.03185,0,0,0.3054834275240568,5,0.2
0,female,2-university,married,30,0.45658,0,0,0.05916109566349169,6,0.5
0,female,4-graduate school,single,30,0.0,0,1,1.0,6,5.0
0,female,4-graduate school,single,30,3.20563,0,0,0.04038978134362585,6,3.4
1,female,1-high school,married,40,0.0078,0,0,1.0,5,0.8
0,female,4-graduate school,married,40,0.5307,0,0,0.03146104430901005,6,2.3
0,female,2-university,single,30,1.67687,0,0,0.10145417653026716,6,1.7
0,female,2-university,married,40,0.00202,0,0,1.0,5,2.6
0,female,2-university,married,30,0.04419,0,0,1.0,6,1.2
0,female,2-university,married,30,0.98983,0,0,0.03639413957123929,6,1.1
0,female,2-university,married,40,1.02959,0,0,0.03578455603694765,6,2.0
1,female,1-high school,married,40,0.24505,0,0,0.06804572672836146,4,0.8
0,female,1-high school,single,30,0.62458,0,0,0.054932119595071806,6,4.2
1,female,4-graduate school,married,30,0.09379,0,0,0.08928571428571429,5,0.5
1,female,2-university,married,30,0.31207,2,0,0.06634159286164461,5,0.3
0,female,1-high school,married,40,0.0,0,0,1.0,6,2.1
0,female,4-graduate school,married,30,2.06531,0,0,0.035814587469011006,6,2.4
0,female,4-graduate school,married,40,0.03446,0,0,1.0,6,2.4
0,female,2-university,married,30,1.69812,0,0,0.03378740291675797,6,3.9
0,female,2-university,single,30,0.0,0,1,1.0,6,0.3
0,female,1-high school,married,30,0.02564,0,0,0.4799616030717543,5,0.5
1,female,2-university,married,40,0.60349,0,0,0.05599358343800602,6,0.7
0,female,2-university,married,30,0.33669,0,0,0.07239842320871873,5,1.8
0,female,1-high school,married,40,0.88248,0,0,0.042067944269701785,6,1.8
0,female,4-graduate school,married,30,1.52953,0,0,0.0626770140613108,6,4.7
1,female,2-university,married,30,0.607,2,0,0.04610490402495812,6,1.2
0,female,2-university,married,30,0.03599,0,0,1.0073752711496746,6,3.9
1,female,1-high school,married,40,0.49621,1,0,0.04355079843130458,5,0.5
0,female,1-high school,married,30,0.46891,0,0,0.03876252311132132,6,0.5
0,female,4-graduate school,single,30,1.07933,0,0,0.04364372752348033,6,1.4
0,female,4-graduate school,married,40,0.0,0,1,1.0,6,1.6
0,female,1-high school,married,30,0.0308,0,0,1.0,6,0.3
0,female,2-university,married,30,0.025,0,0,0.3588516746411483,2,0.2
1,female,2-university,married,40,0.0,0,0,1.0,2,1.0
0,female,2-university,married,40,0.01728,0,0,0.28027318098240084,6,0.8
1,female,2-university,single,20,0.24171,1,0,0.057767691355477616,4,0.4
0,female,4-graduate school,single,20,1.26007,0,0,0.03798468457517929,6,1.8
0,female,2-university,married,30,0.07384,0,0,0.20821529745042494,6,0.8
0,female,3-trade school,married,40,0.03399,0,0,1.0,4,3.0
1,female,4-graduate school,single,20,0.04695,3,0,0.2732908558636129,3,2.2
0,female,4-graduate school,single,20,0.33503,0,0,0.049703161673339775,6,0.8
0,female,4-graduate school,single,20,0.0,0,1,1.0046893317702228,3,2.9
0,female,4-graduate school,single,20,0.05446,0,0,1.0017259978425026,4,3.6
0,female,2-university,married,30,0.19395,0,0,0.5773162155531932,6,5.0
0,female,4-graduate school,single,30,0.14965,1,0,0.21278104830129796,4,4.3
0,female,1-high school,single,30,0.05716,0,0,1.0,5,2.8
0,female,4-graduate school,married,20,0.21457,0,0,1.0,6,1.5
0,female,4-graduate school,married,30,0.97685,0,0,0.03986922892911251,6,2.0
0,female,1-high school,single,20,1.00639,0,0,0.0492606293183768,6,1.1
0,female,1-high school,single,30,0.22494,0,0,0.09129769618430525,6,1.5
0,female,4-graduate school,married,30,0.12506,0,0,0.3889125469397236,6,1.2
0,female,4-graduate school,married,40,2.57569,0,0,1.0011123315860457,6,5.0
0,female,2-university,single,20,0.32875,0,0,0.15548472362590376,6,2.7
0,female,2-university,single,20,0.20399,0,0,0.17024898914662695,6,0.5
0,female,1-high school,single,30,1.25457,2,0,0.04822316195563469,6,3.0
1,female,2-university,single,30,0.92888,0,0,0.04486682709956357,6,1.4
0,female,4-graduate school,single,30,0.037,0,0,1.0,6,1.7
0,female,2-university,married,30,1.53885,0,0,0.03243225909892577,6,3.2
0,female,1-high school,married,30,1.3806,0,0,0.052054682327889214,6,2.0
0,female,2-university,married,30,0.0,0,1,1.0,1,0.5
0,female,2-university,married,30,0.36395,0,0,0.04387396608481563,6,1.2
0,female,2-university,single,30,0.02912,0,0,1.0,5,1.7
0,female,4-graduate school,single,40,0.0,0,1,1.0017353579175705,6,1.5
0,female,4-graduate school,single,20,0.60296,0,0,0.035697495847306235,6,2.0
0,female,4-graduate school,married,30,0.47469,0,0,0.11235166069798469,6,1.1
0,female,2-university,married,30,0.50437,3,0,0.04756016360696281,5,0.5
0,female,1-high school,married,40,0.12062,0,0,0.10120774576614264,6,0.5
1,female,2-university,married,40,0.5935,2,0,0.07912393973920749,4,0.5
0,female,2-university,married,30,0.98019,0,0,0.035814893245002234,6,1.1
0,female,4-graduate school,single,30,0.0453,0,1,1.0020973154362416,6,1.6
1,female,2-university,single,40,0.06483,0,0,0.17686793493245107,5,0.2
0,female,2-university,married,40,0.91847,0,0,0.03150802897522922,6,2.0
0,female,4-graduate school,married,40,0.0,0,0,1.0026329647182728,6,4.6
0,female,1-high school,single,40,0.0,2,0,1.0182684670373312,5,0.5
0,female,2-university,single,30,0.2709,0,0,0.054278994029310655,6,0.8
0,female,4-graduate school,married,40,0.09071,0,0,1.000993213044198,6,1.8
0,female,2-university,single,30,4.13383,0,0,0.024428404371143998,6,4.4
0,female,2-university,single,30,0.0,0,1,1.0,4,3.0
1,female,2-university,single,30,0.00437,0,0,1.0,3,1.8
0,female,2-university,single,40,0.03596,0,0,0.0008116883116883117,5,0.8
1,female,2-university,married,40,0.09474,1,0,0.11210762331838565,5,0.2
0,female,4-graduate school,married,30,0.98925,0,0,0.04196232295405849,6,3.1
0,female,4-graduate school,married,40,0.0151,1,0,0.0,2,1.8
1,female,2-university,married,40,0.13977,2,0,0.09510869565217392,6,0.2
0,female,4-graduate school,married,30,0.24412,0,0,0.14939370407980407,6,4.8
0,female,2-university,married,30,0.72651,0,0,0.036651613325479414,6,0.9
0,female,4-graduate school,single,30,0.07089,0,0,0.5274400696220892,5,3.1
0,female,4-graduate school,married,30,1.13072,0,0,0.19559519618198176,6,3.1
0,female,2-university,married,30,0.00427,0,0,1.7297509829619921,6,2.0
1,female,2-university,married,30,0.00123,0,0,0.5,5,1.0
0,female,1-high school,married,30,0.75697,0,0,0.044236852510873864,6,1.0
0,female,2-university,married,30,1.94572,0,0,0.03533625228510089,6,3.7
0,female,1-high school,married,40,0.55884,0,0,0.04556962025316456,6,0.6
0,female,2-university,single,30,0.50932,2,0,0.044027532947200534,5,0.5
0,female,4-graduate school,single,30,0.08136,0,0,0.4843211001765174,6,2.8
1,female,1-high school,married,40,0.04845,0,0,0.16050444253367727,6,0.9
0,female,1-high school,single,40,0.0,0,1,1.0,2,3.6
0,female,1-high school,married,40,1.3605,0,0,0.04956103086944209,6,1.0
1,female,1-high school,married,30,0.19868,2,0,0.06758583400919167,4,0.3
0,female,5-phd,single,40,0.0,0,1,1.0,5,2.3
0,female,2-university,married,40,0.0,0,0,1.0,3,1.8
0,female,1-high school,married,40,0.0973,0,0,1.0,5,1.5
0,female,4-graduate school,married,30,0.81701,0,0,0.05540104818783172,6,2.4
0,female,2-university,married,40,0.04068,0,0,0.17884864165588615,5,1.1
0,female,4-graduate school,single,30,0.0002,0,0,1.0,6,1.8
0,female,2-university,married,40,0.35836,0,0,0.22558087074216107,6,0.5
0,female,1-high school,single,40,0.0,0,1,0.0,0,1.7
0,female,4-graduate school,married,40,1.0814,0,0,0.035791974979688466,6,1.2
0,female,2-university,married,40,0.08544,0,1,1.0,6,4.0
0,female,2-university,married,40,0.0,0,0,1.0,6,2.4
1,female,2-university,single,30,0.46923,1,0,0.003679944303545676,6,0.5
0,female,2-university,married,30,0.0,1,0,1.0,6,2.9
1,female,2-university,single,30,1.29197,0,0,0.0405007630054459,6,1.5
0,female,4-graduate school,single,40,0.0,0,1,0.0,6,1.7
0,female,4-graduate school,married,40,0.0,0,1,1.0004226989326852,6,2.3
0,female,4-graduate school,single,30,0.0,0,1,0.0,0,1.8
0,female,4-graduate school,married,40,0.0,1,0,1.0,5,2.6
0,female,2-university,married,40,0.58266,0,0,0.048198730016911835,5,0.9
0,female,4-graduate school,single,30,0.52536,0,0,0.0820856317310218,6,5.2
1,female,1-high school,married,40,0.46676,0,0,0.03662996262248712,5,0.5
0,female,4-graduate school,married,40,0.0,1,0,1.0,2,3.2
0,female,1-high school,married,40,0.21536,0,0,0.18908595847672352,5,0.6
