invoice_id,customer_id,invoice_date,amount,paid_date
INV-00988,C-1056,2025-02-10,1789.41,2025-03-28
INV-00989,C-1056,2025-03-04,2384.29,2025-04-13
INV-00990,C-1056,2025-03-11,2531.92,2025-04-07
INV-00991,C-1056,2025-04-12,2030.00,2025-05-14
INV-00992,C-1056,2025-04-12,2841.08,2025-05-20
INV-00993,C-1056,2025-06-08,2415.86,2025-07-15
INV-00994,C-1056,2025-06-18,2080.72,2025-07-30
INV-00995,C-1056,2025-07-17,1702.39,2025-08-19
INV-00996,C-1056,2025-07-21,2446.57,2025-08-18
INV-00997,C-1056,2025-07-23,2170.98,2025-08-24
INV-00998,C-1056,2025-08-07,1895.71,2025-09-08
INV-00999,C-1056,2025-09-12,2718.38,2025-10-16
INV-01000,C-1056,2025-09-23,1674.72,2025-10-31
INV-01001,C-1056,2025-10-10,3320.99,2025-11-15
INV-01002,C-1056,2025-10-25,3990.81,2025-12-06
INV-01003,C-1056,2025-11-04,2246.60,2025-12-04
INV-01004,C-1056,2025-11-09,2426.25,2025-11-30
INV-01005,C-1056,2025-11-12,1391.22,2025-12-13
INV-01006,C-1056,2025-12-28,1597.93,2026-01-24
INV-01007,C-1056,2026-01-30,2537.00,2026-02-20
INV-01008,C-1056,2026-02-24,1392.26,2026-03-21
INV-01009,C-1057,2025-01-11,317.99,
INV-01010,C-1057,2025-01-16,700.17,2025-02-15
INV-01011,C-1057,2025-01-26,1018.74,
INV-01012,C-1057,2025-02-02,1154.28,2025-02-27
INV-01013,C-1057,2025-02-10,829.70,2025-03-06
INV-01014,C-1057,2025-02-19,1107.48,2025-03-14
INV-01015,C-1057,2025-03-23,50.00,2025-04-10
INV-01016,C-1057,2025-03-28,50.00,2025-05-08
INV-01017,C-1057,2025-04-15,2131.30,2025-05-14
INV-01018,C-1057,2025-05-08,50.00,2025-05-21
INV-01019,C-1057,2025-05-09,290.25,2025-06-13
INV-01020,C-1057,2025-07-08,1049.96,2025-07-27
INV-01021,C-1057,2025-07-11,2135.63,2025-08-06
INV-01022,C-1057,2025-08-08,1569.12,2025-08-24
INV-01023,C-1057,2025-09-05,766.17,2025-09-24
INV-01024,C-1057,2025-10-08,1424.53,2025-10-25
INV-01025,C-1057,2025-10-11,617.11,2025-11-13
INV-01026,C-1057,2025-11-07,1028.93,2025-11-28
INV-01027,C-1057,2025-11-11,469.73,2025-12-03
INV-01028,C-1057,2025-11-30,979.23,2025-12-21
INV-01029,C-1057,2025-11-30,1478.25,2026-01-10
INV-01030,C-1057,2025-12-06,661.19,2026-01-10
INV-01031,C-1057,2025-12-08,1447.21,2026-01-07
INV-01032,C-1057,2025-12-14,1532.84,2026-01-13
INV-01033,C-1057,2025-12-26,1235.72,2026-01-08
INV-01034,C-1057,2026-01-13,1447.66,2026-02-06
INV-01035,C-1057,2026-01-20,976.84,2026-02-18
INV-01036,C-1057,2026-01-28,595.53,2026-02-22
INV-01037,C-1057,2026-01-31,247.20,2026-03-08
INV-01038,C-1057,2026-03-26,963.20,
INV-01039,C-1057,2026-03-29,867.58,
INV-01040,C-1057,2026-03-29,891.91,
INV-01041,C-1058,2025-02-11,2229.14,2025-03-20
INV-01042,C-1058,2025-02-12,2560.67,2025-03-04
INV-01043,C-1058,2025-02-12,2806.98,2025-03-08
INV-01044,C-1058,2025-02-14,2616.20,2025-03-20
INV-01045,C-1058,2025-02-26,1871.55,2025-03-16
INV-01046,C-1058,2025-03-10,2303.87,2025-12-24
INV-01047,C-1058,2025-03-11,2343.67,2025-04-06
INV-01048,C-1058,2025-03-13,1257.82,2025-10-15
INV-01049,C-1058,2025-04-07,2158.17,2025-05-09
INV-01050,C-1058,2025-04-13,2008.25,2025-05-13
INV-01051,C-1058,2025-05-09,1983.35,2025-06-24
INV-01052,C-1058,2025-05-18,2491.05,2025-06-22
INV-01053,C-1058,2025-06-08,1412.55,2025-07-22
INV-01054,C-1058,2025-09-06,1947.66,2025-10-20
INV-01055,C-1058,2025-09-10,1668.22,2025-10-13
INV-01056,C-1058,2025-09-26,1482.00,2025-10-27
INV-01057,C-1058,2025-10-29,2169.13,2025-11-23
INV-01058,C-1058,2025-11-21,3018.16,2025-12-27
INV-01059,C-1058,2025-11-22,2547.04,2025-12-23
INV-01060,C-1058,2025-12-01,2113.26,2025-12-14
INV-01061,C-1058,2025-12-03,1669.77,2026-01-08
INV-01062,C-1058,2025-12-11,2927.65,2026-01-09
INV-01063,C-1058,2026-01-08,2600.86,2026-02-19
INV-01064,C-1058,2026-03-12,2399.45,
INV-01065,C-1058,2026-03-16,2106.32,
INV-01066,C-1059,2025-01-22,1285.15,2025-02-27
INV-01067,C-1059,2025-02-02,1128.78,2025-02-22
INV-01068,C-1059,2025-02-10,827.89,2025-03-12
INV-01069,C-1059,2025-02-11,658.25,2025-03-17
INV-01070,C-1059,2025-02-18,1001.19,2025-03-23
INV-01071,C-1059,2025-02-21,50.00,2025-03-19
INV-01072,C-1059,2025-03-01,1002.28,2025-03-31
INV-01073,C-1059,2025-03-08,50.00,2025-03-29
INV-01074,C-1059,2025-03-08,1211.74,2025-04-07
INV-01075,C-1059,2025-03-08,1056.35,2025-03-24
INV-01076,C-1059,2025-03-16,50.00,
INV-01077,C-1059,2025-03-17,845.99,2025-04-26
INV-01078,C-1059,2025-03-26,398.05,2025-04-22
INV-01079,C-1059,2025-03-30,1569.27,2025-04-24
INV-01080,C-1059,2025-05-20,1775.04,2025-06-19
INV-01081,C-1059,2025-05-21,50.00,2025-06-26
INV-01082,C-1059,2025-06-02,1904.77,2025-06-29
INV-01083,C-1059,2025-06-30,894.04,
INV-01084,C-1059,2025-07-05,984.30,2025-08-06
INV-01085,C-1059,2025-07-24,1826.33,2025-08-24
INV-01086,C-1059,2025-08-10,500.51,2025-09-16
INV-01087,C-1059,2025-08-14,1435.83,2025-09-18
INV-01088,C-1059,2025-08-18,1301.93,2025-09-28
INV-01089,C-1059,2025-09-04,1628.42,2025-10-07
INV-01090,C-1059,2025-09-12,516.90,2025-10-18
INV-01091,C-1059,2025-09-12,289.24,2025-10-10
INV-01092,C-1059,2025-10-04,512.87,2025-10-26
INV-01093,C-1059,2025-10-13,50.00,2025-11-17
INV-01094,C-1059,2025-11-03,800.34,2025-11-24
INV-01095,C-1059,2025-11-09,945.36,2025-12-09
INV-01096,C-1059,2025-12-02,564.75,2026-01-03
INV-01097,C-1059,2025-12-11,1132.32,2026-01-10
INV-01098,C-1059,2025-12-24,827.93,2026-01-29
INV-01099,C-1059,2025-12-26,1446.74,2026-01-23
INV-01100,C-1059,2026-01-22,1358.63,2026-02-21
INV-01101,C-1059,2026-02-07,1388.54,2026-02-23
INV-01102,C-1059,2026-03-09,50.00,
INV-01103,C-1059,2026-03-16,1718.81,
INV-01104,C-1059,2026-03-28,2256.34,
INV-01105,C-1059,2026-03-28,1776.24,
INV-01106,C-1060,2025-02-01,521.54,2025-03-15
INV-01107,C-1060,2025-02-16,2479.78,2025-04-01
INV-01108,C-1060,2025-02-26,2694.01,2025-03-23
INV-01109,C-1060,2025-03-01,2730.40,2025-03-31
INV-01110,C-1060,2025-03-21,3135.55,2025-04-16
INV-01111,C-1060,2025-03-29,1047.92,2025-04-25
INV-01112,C-1060,2025-04-04,1258.75,2025-05-08
INV-01113,C-1060,2025-04-29,1226.69,2025-05-22
INV-01114,C-1060,2025-05-17,1452.00,2025-06-22
INV-01115,C-1060,2025-06-20,1314.97,2025-07-18
INV-01116,C-1060,2025-06-22,2447.19,2025-08-04
INV-01117,C-1060,2025-07-07,2097.52,2025-08-10
INV-01118,C-1060,2025-07-12,1547.33,2025-08-17
INV-01119,C-1060,2025-07-20,2973.02,2025-09-05
INV-01120,C-1060,2025-08-07,2749.76,2025-09-07
INV-01121,C-1060,2025-08-20,1124.77,2025-10-01
INV-01122,C-1060,2025-08-21,805.63,
INV-01123,C-1060,2025-08-27,947.47,2025-10-06
INV-01124,C-1060,2025-09-05,1159.61,2025-09-19
INV-01125,C-1060,2025-09-10,1877.14,2025-10-11
INV-01126,C-1060,2025-09-13,1429.49,2025-10-18
INV-01127,C-1060,2025-10-03,2898.34,2025-10-31
INV-01128,C-1060,2025-10-21,439.70,2025-11-29
INV-01129,C-1060,2025-10-23,1309.64,2025-11-03
INV-01130,C-1060,2025-11-05,623.51,2025-11-26
INV-01131,C-1060,2025-11-11,2094.39,
INV-01132,C-1060,2025-11-15,813.71,2025-12-20
INV-01133,C-1060,2025-11-15,2241.94,2025-12-10
INV-01134,C-1060,2025-11-26,617.73,2026-01-06
INV-01135,C-1060,2025-12-06,962.25,
INV-01136,C-1060,2025-12-08,1253.42,2026-01-16
INV-01137,C-1060,2025-12-11,2942.19,2025-12-31
INV-01138,C-1060,2025-12-18,1919.04,2026-01-12
INV-01139,C-1060,2025-12-21,1254.58,2026-01-01
INV-01140,C-1060,2025-12-24,1205.67,2026-01-17
INV-01141,C-1060,2026-01-10,672.66,2026-02-11
INV-01142,C-1060,2026-01-20,1543.07,2026-02-20
INV-01143,C-1060,2026-01-24,1150.57,2026-03-02
INV-01144,C-1060,2026-02-01,1352.91,2026-03-12
INV-01145,C-1060,2026-02-22,1841.17,2026-03-22
INV-01146,C-1061,2025-02-08,754.33,2025-03-17
INV-01147,C-1061,2025-02-16,1205.75,2025-04-06
INV-01148,C-1061,2025-02-26,122.80,2025-04-02
INV-01149,C-1061,2025-03-18,1713.36,
INV-01150,C-1061,2025-03-20,187.82,2025-04-20
INV-01151,C-1061,2025-04-10,1284.81,2025-05-26
INV-01152,C-1061,2025-04-26,1374.60,2025-06-05
INV-01153,C-1061,2025-05-05,1592.11,2025-06-20
INV-01154,C-1061,2025-05-18,989.30,2025-07-05
INV-01155,C-1061,2025-05-29,50.00,2025-07-25
INV-01156,C-1061,2025-06-07,483.86,2025-07-10
INV-01157,C-1061,2025-09-09,1086.98,2025-10-23
INV-01158,C-1061,2025-09-14,1448.46,2025-10-21
INV-01159,C-1061,2025-10-02,2023.10,2025-11-23
INV-01160,C-1061,2025-10-04,508.51,2025-11-17
INV-01161,C-1061,2025-10-11,1397.57,2025-11-10
INV-01162,C-1061,2025-10-12,1158.01,2025-11-12
INV-01163,C-1061,2026-01-11,395.04,
INV-01164,C-1061,2026-01-16,990.94,2026-02-17
INV-01165,C-1061,2026-01-25,1243.94,2026-03-12
INV-01166,C-1061,2026-02-02,1194.69,2026-03-24
INV-01167,C-1061,2026-02-14,910.90,2026-03-30
INV-01168,C-1061,2026-02-17,1073.43,
INV-01169,C-1061,2026-02-24,1535.59,2026-03-26
INV-01170,C-1061,2026-03-17,985.95,
INV-01171,C-1062,2025-01-09,864.10,2025-03-04
INV-01172,C-1062,2025-01-12,1831.84,2025-02-06
INV-01173,C-1062,2025-01-18,1762.92,2025-02-28
INV-01174,C-1062,2025-02-18,1653.37,2025-03-29
INV-01175,C-1062,2025-02-19,396.29,2025-04-10
INV-01176,C-1062,2025-02-26,2604.22,2025-03-28
INV-01177,C-1062,2025-03-19,1326.54,2025-05-02
INV-01178,C-1062,2025-04-28,1904.30,
INV-01179,C-1062,2025-05-06,966.78,2025-06-21
INV-01180,C-1062,2025-05-13,481.53,2025-07-05
INV-01181,C-1062,2025-05-17,1688.79,2025-06-24
INV-01182,C-1062,2025-05-24,670.45,2025-07-11
INV-01183,C-1062,2025-05-25,1920.82,2025-06-29
INV-01184,C-1062,2025-06-14,1468.85,2025-11-18
INV-01185,C-1062,2025-06-15,1194.63,2025-07-14
INV-01186,C-1062,2025-07-29,1154.51,2025-09-03
INV-01187,C-1062,2025-08-07,817.37,2025-09-03
INV-01188,C-1062,2025-08-14,1908.29,2025-09-28
INV-01189,C-1062,2025-09-06,50.00,2025-10-23
INV-01190,C-1062,2025-10-05,1490.61,2025-11-20
INV-01191,C-1062,2025-10-07,2049.82,2025-11-19
INV-01192,C-1062,2025-10-13,2092.06,
INV-01193,C-1062,2025-10-26,1909.36,2025-12-08
INV-01194,C-1062,2025-10-26,1750.34,2025-12-17
INV-01195,C-1062,2025-10-28,1582.69,2025-12-07
INV-01196,C-1062,2025-11-11,584.79,2025-12-16
INV-01197,C-1062,2025-12-18,1086.93,2026-01-10
INV-01198,C-1062,2025-12-26,1299.77,2026-01-31
INV-01199,C-1062,2026-01-01,1586.66,2026-02-07
INV-01200,C-1062,2026-01-08,1487.78,2026-02-19
INV-01201,C-1062,2026-01-19,2687.26,2026-03-12
INV-01202,C-1062,2026-01-23,2310.70,2026-02-27
INV-01203,C-1062,2026-02-05,1327.79,
INV-01204,C-1062,2026-02-08,1891.34,2026-03-22
INV-01205,C-1062,2026-02-10,945.91,2026-03-13
INV-01206,C-1062,2026-02-14,865.49,2026-03-31
INV-01207,C-1062,2026-02-22,1558.94,
INV-01208,C-1062,2026-02-25,1996.49,
INV-01209,C-1062,2026-03-26,3350.78,
INV-01210,C-1062,2026-03-29,2410.23,
INV-01211,C-1063,2025-01-13,2087.12,2025-02-20
INV-01212,C-1063,2025-01-20,2719.06,2025-02-20
INV-01213,C-1063,2025-01-27,2000.80,2025-02-23
INV-01214,C-1063,2025-01-27,2069.53,2025-02-26
INV-01215,C-1063,2025-02-01,2178.55,2025-03-09
INV-01216,C-1063,2025-02-22,3103.18,2025-04-01
INV-01217,C-1063,2025-03-16,644.52,
INV-01218,C-1063,2025-03-26,2346.25,2025-04-25
INV-01219,C-1063,2025-03-28,2439.75,2025-04-30
INV-01220,C-1063,2025-04-07,3349.07,2025-05-01
INV-01221,C-1063,2025-04-16,1069.17,2025-05-20
INV-01222,C-1063,2025-04-29,1932.80,2025-06-04
INV-01223,C-1063,2025-05-03,2443.16,2025-05-29
INV-01224,C-1063,2025-05-04,2083.91,2025-06-05
INV-01225,C-1063,2025-05-18,2467.35,2025-06-09
INV-01226,C-1063,2025-06-10,2202.43,2025-07-14
INV-01227,C-1063,2025-06-17,1596.06,2025-07-06
INV-01228,C-1063,2025-06-19,2200.48,2025-07-18
INV-01229,C-1063,2025-06-29,1776.83,2025-07-29
INV-01230,C-1063,2025-08-06,2117.81,2025-09-17
INV-01231,C-1063,2025-08-07,1475.55,2025-09-07
INV-01232,C-1063,2025-08-15,2905.99,2025-09-10
INV-01233,C-1063,2025-08-24,2650.21,2025-09-27
INV-01234,C-1063,2025-08-31,1348.09,2025-10-09
INV-01235,C-1063,2025-09-08,3119.60,2025-09-25
INV-01236,C-1063,2025-09-10,2585.83,2025-10-14
INV-01237,C-1063,2025-10-05,2905.71,2025-11-11
INV-01238,C-1063,2025-10-19,1749.98,2025-12-01
INV-01239,C-1063,2025-10-27,2669.90,2025-11-26
INV-01240,C-1063,2025-11-05,3078.15,2025-12-09
INV-01241,C-1063,2025-11-08,3430.69,
INV-01242,C-1063,2025-11-09,1838.07,2025-12-07
INV-01243,C-1063,2025-11-29,1391.58,2025-12-13
INV-01244,C-1063,2025-12-04,2019.49,2026-01-07
INV-01245,C-1063,2026-02-02,2049.36,2026-02-22
INV-01246,C-1063,2026-02-24,2170.91,
INV-01247,C-1063,2026-03-10,2844.37,
INV-01248,C-1063,2026-03-15,2090.97,
INV-01249,C-1063,2026-03-16,1781.73,
INV-01250,C-1063,2026-03-25,3353.28,
INV-01251,C-1064,2025-01-29,2296.16,2025-03-09
INV-01252,C-1064,2025-02-11,271.35,2025-03-03
INV-01253,C-1064,2025-02-14,1289.63,2025-03-20
INV-01254,C-1064,2025-03-16,1562.03,2025-03-22
INV-01255,C-1064,2025-03-24,776.72,2025-05-12
INV-01256,C-1064,2025-04-30,1415.77,2025-05-19
INV-01257,C-1064,2025-05-05,2092.48,2025-06-08
INV-01258,C-1064,2025-05-14,869.95,2025-06-02
INV-01259,C-1064,2025-05-14,50.00,
INV-01260,C-1064,2025-05-19,792.19,2025-06-11
INV-01261,C-1064,2025-05-27,50.00,2025-06-22
INV-01262,C-1064,2025-06-02,1150.34,2025-07-15
INV-01263,C-1064,2025-06-23,83.93,2025-07-19
INV-01264,C-1064,2025-06-28,1162.91,2025-07-30
INV-01265,C-1064,2025-06-29,715.44,2025-07-23
INV-01266,C-1064,2025-08-12,870.41,2025-09-08
INV-01267,C-1064,2025-09-18,461.15,2025-10-10
INV-01268,C-1064,2025-10-23,618.66,2025-11-07
INV-01269,C-1064,2025-11-04,1006.88,2025-11-25
INV-01270,C-1064,2025-11-05,491.96,2025-12-04
INV-01271,C-1064,2025-11-06,970.39,2025-12-16
INV-01272,C-1064,2026-01-12,1958.81,2026-02-13
INV-01273,C-1064,2026-02-02,1086.18,2026-03-16
INV-01274,C-1064,2026-02-11,271.24,2026-03-11
INV-01275,C-1064,2026-02-28,1529.52,
INV-01276,C-1065,2025-01-10,1551.95,2025-02-18
INV-01277,C-1065,2025-01-16,1959.74,2026-01-15
INV-01278,C-1065,2025-01-17,1130.47,2025-03-04
INV-01279,C-1065,2025-02-01,2068.73,
INV-01280,C-1065,2025-02-10,1844.73,2025-03-21
INV-01281,C-1065,2025-02-14,1949.33,2025-04-08
INV-01282,C-1065,2025-02-17,2135.64,2025-04-21
INV-01283,C-1065,2025-02-28,1750.25,
INV-01284,C-1065,2025-04-19,1167.71,2025-06-15
INV-01285,C-1065,2025-06-04,995.73,2025-07-11
INV-01286,C-1065,2025-06-06,854.99,2025-07-20
INV-01287,C-1065,2025-06-08,1214.75,2025-08-08
INV-01288,C-1065,2025-07-11,1081.96,2025-08-27
INV-01289,C-1065,2025-07-17,2724.49,2025-08-24
INV-01290,C-1065,2025-07-29,407.23,2025-09-16
INV-01291,C-1065,2025-07-31,2252.82,2025-08-19
INV-01292,C-1065,2025-08-01,635.46,2025-09-19
INV-01293,C-1065,2025-08-04,1774.09,2025-09-28
INV-01294,C-1065,2025-08-14,1183.33,2025-09-23
INV-01295,C-1065,2025-09-17,837.64,2025-10-20
INV-01296,C-1065,2025-09-28,1193.00,2025-11-06
INV-01297,C-1065,2025-11-05,846.16,2025-12-18
INV-01298,C-1065,2025-11-12,2518.07,
INV-01299,C-1065,2025-12-08,2367.24,
INV-01300,C-1065,2026-03-02,2112.89,
INV-01301,C-1066,2025-02-08,1618.75,2025-03-10
INV-01302,C-1066,2025-02-08,1219.64,2025-03-10
INV-01303,C-1066,2025-03-28,169.15,2025-04-23
INV-01304,C-1066,2025-04-02,50.00,2025-05-08
INV-01305,C-1066,2025-04-14,790.85,2025-05-25
INV-01306,C-1066,2025-04-18,50.00,2025-05-27
INV-01307,C-1066,2025-04-20,50.00,2025-05-18
INV-01308,C-1066,2025-06-01,50.00,2025-07-03
INV-01309,C-1066,2025-06-08,1077.63,2025-07-05
INV-01310,C-1066,2025-06-22,252.43,2025-07-06
INV-01311,C-1066,2025-06-24,1616.04,2025-07-24
INV-01312,C-1066,2025-07-24,50.00,2025-08-15
INV-01313,C-1066,2025-08-24,1913.14,2025-09-13
INV-01314,C-1066,2025-08-28,1140.20,2025-10-01
INV-01315,C-1066,2025-09-05,953.71,2025-09-29
INV-01316,C-1066,2025-09-24,1719.85,2025-10-27
INV-01317,C-1066,2025-10-05,2266.04,2025-10-30
INV-01318,C-1066,2025-10-31,310.10,2025-12-08
INV-01319,C-1066,2025-11-25,50.00,
INV-01320,C-1066,2025-12-08,1166.48,2026-01-04
INV-01321,C-1066,2025-12-12,50.00,2026-01-04
INV-01322,C-1066,2025-12-25,50.00,2026-01-30
INV-01323,C-1066,2026-01-04,2500.11,2026-02-11
INV-01324,C-1066,2026-01-31,50.00,2026-03-10
INV-01325,C-1066,2026-02-19,1469.21,2026-03-20
INV-01326,C-1067,2025-02-05,1886.67,2025-04-01
INV-01327,C-1067,2025-03-20,554.35,2025-04-06
INV-01328,C-1067,2025-03-31,1702.78,2025-04-26
INV-01329,C-1067,2025-04-07,995.78,2025-05-20
INV-01330,C-1067,2025-04-22,851.15,2025-05-18
INV-01331,C-1067,2025-04-27,907.50,2026-02-21
INV-01332,C-1067,2025-05-10,1100.90,2025-06-01
INV-01333,C-1067,2025-06-04,768.81,2025-06-17
INV-01334,C-1067,2025-07-04,838.05,2025-07-27
INV-01335,C-1067,2025-07-07,50.00,2025-08-16
INV-01336,C-1067,2025-07-16,759.58,2025-08-14
INV-01337,C-1067,2025-08-09,909.91,2025-08-29
INV-01338,C-1067,2025-08-20,1994.97,2025-09-19
INV-01339,C-1067,2025-09-01,1585.11,2025-10-09
INV-01340,C-1067,2025-09-15,50.00,2025-10-22
INV-01341,C-1067,2025-09-24,106.56,2025-10-30
INV-01342,C-1067,2025-09-28,1510.43,2025-10-17
INV-01343,C-1067,2025-10-13,1517.97,2025-11-11
INV-01344,C-1067,2025-10-16,1728.10,2025-11-08
INV-01345,C-1067,2025-11-13,1223.14,2025-12-12
INV-01346,C-1067,2025-11-28,745.52,2025-12-27
INV-01347,C-1067,2025-12-16,1994.37,2026-01-05
INV-01348,C-1067,2025-12-17,730.15,2026-01-14
INV-01349,C-1067,2026-01-08,1084.31,2026-01-26
INV-01350,C-1067,2026-01-11,1241.72,2026-02-01
INV-01351,C-1067,2026-01-11,1020.66,2026-01-29
INV-01352,C-1067,2026-01-18,968.43,2026-02-22
INV-01353,C-1067,2026-01-20,50.00,2026-02-04
INV-01354,C-1067,2026-02-12,1980.30,2026-03-14
INV-01355,C-1067,2026-03-06,667.36,
INV-01356,C-1067,2026-03-13,335.44,
INV-01357,C-1067,2026-03-20,343.96,
INV-01358,C-1068,2025-01-01,1832.22,2025-02-15
INV-01359,C-1068,2025-02-21,2086.54,2025-03-13
INV-01360,C-1068,2025-03-12,1535.61,2025-04-17
INV-01361,C-1068,2025-04-29,950.98,2025-05-28
INV-01362,C-1068,2025-05-15,1949.60,2025-06-22
INV-01363,C-1068,2025-06-05,2020.41,2025-06-19
INV-01364,C-1068,2025-06-14,1371.35,2025-07-17
INV-01365,C-1068,2025-07-13,1988.97,2025-08-22
INV-01366,C-1068,2025-07-22,3291.32,2025-08-21
INV-01367,C-1068,2025-08-17,1173.13,2025-09-16
INV-01368,C-1068,2025-08-31,2166.70,2025-09-23
INV-01369,C-1068,2025-09-01,2087.37,2025-10-12
INV-01370,C-1068,2025-09-10,1908.87,2025-10-20
INV-01371,C-1068,2025-09-13,435.28,2025-10-20
INV-01372,C-1068,2025-10-17,2209.23,2025-11-25
INV-01373,C-1068,2025-10-21,2083.86,2025-11-28
INV-01374,C-1068,2025-11-03,2333.40,2025-12-16
INV-01375,C-1068,2025-12-14,1378.48,2026-01-15
INV-01376,C-1068,2025-12-19,3285.36,2026-02-05
INV-01377,C-1068,2026-01-03,2352.36,2026-02-01
INV-01378,C-1068,2026-01-12,2771.13,2026-02-01
INV-01379,C-1068,2026-01-31,2180.04,2026-03-11
INV-01380,C-1068,2026-02-28,3985.86,2026-03-18
INV-01381,C-1068,2026-03-16,1918.38,
INV-01382,C-1068,2026-03-23,2460.22,
INV-01383,C-1069,2025-01-22,2591.17,2025-03-12
INV-01384,C-1069,2025-02-12,2906.09,2025-10-15
INV-01385,C-1069,2025-02-20,1923.04,2025-04-14
INV-01386,C-1069,2025-02-25,1814.79,2025-05-03
INV-01387,C-1069,2025-03-25,1224.89,2025-05-04
INV-01388,C-1069,2025-04-30,50.00,2025-06-14
INV-01389,C-1069,2025-05-11,1139.34,2025-07-08
INV-01390,C-1069,2025-05-29,1291.48,2025-07-25
INV-01391,C-1069,2025-05-31,530.41,2025-11-23
INV-01392,C-1069,2025-06-04,1801.53,2025-07-17
INV-01393,C-1069,2025-06-28,410.09,2025-08-05
INV-01394,C-1069,2025-07-24,1839.72,2025-09-04
INV-01395,C-1069,2025-08-03,2623.59,2025-09-25
INV-01396,C-1069,2025-08-06,1755.81,2025-09-28
INV-01397,C-1069,2025-08-09,2574.15,2025-09-24
INV-01398,C-1069,2025-08-27,1399.08,2025-10-24
INV-01399,C-1069,2025-09-01,678.30,2025-11-11
INV-01400,C-1069,2025-09-22,1529.11,2025-10-29
INV-01401,C-1069,2025-10-07,444.50,2025-11-25
INV-01402,C-1069,2025-10-19,956.47,
INV-01403,C-1069,2025-10-22,2050.70,2025-11-30
INV-01404,C-1069,2025-10-28,1486.62,2025-12-12
INV-01405,C-1069,2025-11-04,1311.79,2025-12-13
INV-01406,C-1069,2025-11-08,2186.11,
INV-01407,C-1069,2025-12-02,775.29,2026-02-01
INV-01408,C-1069,2025-12-07,1256.50,2026-01-19
INV-01409,C-1069,2025-12-17,2059.62,2026-02-16
INV-01410,C-1069,2025-12-18,547.49,2026-02-10
INV-01411,C-1069,2025-12-23,1428.50,2026-02-12
INV-01412,C-1069,2025-12-28,2974.38,
INV-01413,C-1069,2026-01-06,50.00,2026-02-21
INV-01414,C-1069,2026-01-22,1391.75,2026-03-31
INV-01415,C-1069,2026-01-25,449.71,
INV-01416,C-1069,2026-01-26,1876.25,2026-03-25
INV-01417,C-1069,2026-01-26,459.18,2026-03-20
INV-01418,C-1069,2026-02-03,1482.90,2026-03-26
INV-01419,C-1069,2026-02-14,186.00,
INV-01420,C-1069,2026-03-01,1555.28,
INV-01421,C-1069,2026-03-05,719.43,
INV-01422,C-1069,2026-03-13,511.15,
INV-01423,C-1070,2025-01-26,1708.43,2025-03-03
INV-01424,C-1070,2025-02-12,2271.25,2025-03-26
INV-01425,C-1070,2025-02-13,1521.09,2025-03-03
INV-01426,C-1070,2025-02-19,2678.75,2025-04-09
INV-01427,C-1070,2025-03-20,1259.98,2025-05-03
INV-01428,C-1070,2025-03-30,724.35,2025-05-17
INV-01429,C-1070,2025-05-04,3088.94,2025-06-02
INV-01430,C-1070,2025-06-07,2651.44,2025-07-10
INV-01431,C-1070,2025-06-12,2097.57,2025-07-22
INV-01432,C-1070,2025-06-12,1975.58,2025-06-22
INV-01433,C-1070,2025-06-12,1851.40,2025-07-22
INV-01434,C-1070,2025-06-16,2191.59,2025-08-08
INV-01435,C-1070,2025-07-02,2620.84,2025-07-29
INV-01436,C-1070,2025-07-12,350.06,2025-08-12
INV-01437,C-1070,2025-07-23,2417.48,2025-08-26
INV-01438,C-1070,2025-08-05,1103.44,2025-09-06
INV-01439,C-1070,2025-08-25,1681.10,2025-10-06
INV-01440,C-1070,2025-09-09,2150.41,2025-10-22
INV-01441,C-1070,2025-09-18,3796.03,2025-10-15
INV-01442,C-1070,2025-09-20,1266.66,2025-11-02
INV-01443,C-1070,2025-10-01,1823.87,2025-10-31
INV-01444,C-1070,2025-11-05,1782.88,2025-11-28
INV-01445,C-1070,2025-11-14,2417.93,2025-12-19
INV-01446,C-1070,2025-11-16,2071.56,2025-12-21
INV-01447,C-1070,2025-11-18,2161.92,2025-12-27
INV-01448,C-1070,2025-11-21,2856.37,2025-12-22
INV-01449,C-1070,2025-12-18,2275.63,2026-01-12
INV-01450,C-1070,2025-12-24,1162.02,2026-02-04
INV-01451,C-1070,2026-01-04,2298.43,2026-02-03
INV-01452,C-1070,2026-01-14,1858.82,2026-02-15
INV-01453,C-1070,2026-01-16,2763.77,2026-02-25
INV-01454,C-1070,2026-01-18,1736.75,2026-02-19
INV-01455,C-1070,2026-01-20,2407.40,2026-02-22
INV-01456,C-1070,2026-01-21,3152.81,2026-02-09
INV-01457,C-1070,2026-01-22,1872.44,2026-02-12
INV-01458,C-1070,2026-02-07,2381.55,2026-02-21
INV-01459,C-1070,2026-02-19,2510.58,2026-03-17
INV-01460,C-1070,2026-02-20,1819.03,2026-03-14
INV-01461,C-1070,2026-03-24,2127.85,
INV-01462,C-1070,2026-03-27,2447.55,
INV-01463,C-1071,2025-01-08,798.34,2025-03-11
INV-01464,C-1071,2025-02-11,1615.29,2025-04-12
INV-01465,C-1071,2025-02-23,1403.17,2025-04-21
INV-01466,C-1071,2025-03-09,702.45,2025-04-22
INV-01467,C-1071,2025-03-26,969.63,2025-05-18
INV-01468,C-1071,2025-04-02,837.91,2025-06-10
INV-01469,C-1071,2025-05-15,703.64,2025-07-09
